iso3,year,past_ghg_net,ndc_low,ndc_high,ndc35pt_low,ndc35pt_high,ndc30pt_low,ndc30pt_high,nz_year,peak_net_ghg,s2z_pk_low,s2z_pk_high,s2z_ndc30_low,s2z_ndc30_high,s2z_latest,nz_ghg,ndc35_base
ATG,2029,,,,,,,,,,,,,,.8654657764183753,,
ATG,2030,,,,,,,,,,,,,,.7867870694712451,,
ATG,2031,,,,,,,,,,,,,,.7081083625241149,,
ATG,2032,,,,,,,,,,,,,,.6294296555769847,,
ATG,2033,,,,,,,,,,,,,,.5507509486298829,,
ATG,2034,,,,,,,,,,,,,,.4720722416827527,,
ATG,2035,,,,,,,,,,,,,,.3933935347356226,,
ATG,2036,,,,,,,,,,,,,,.3147148277884924,,
ATG,2037,,,,,,,,,,,,,,.2360361208413622,,
ATG,2038,,,,,,,,,,,,,,.1573574138942604,,
ATG,2039,,,,,,,,,,,,,,.0786787069471302,,
ATG,2040,,,,,,,,2040,,,,,,0,0,
AUS,1990,620.8588996999999,,,,,,,,,,,,,,,
AUS,1991,601.5758423,,,,,,,,,,,,,,,
AUS,1992,562.4538554999999,,,,,,,,,,,,,,,
AUS,1993,541.3763038,,,,,,,,,,,,,,,
AUS,1994,530.7537526,,,,,,,,,,,,,,,
AUS,1995,518.2440758,,,,,,,,,,,,,,,
AUS,1996,520.0306832,,,,,,,,,,,,,,,
AUS,1997,518.5591152,,,,,,,,,,,,,,,
AUS,1998,536.8060424,,,,,,,,,,,,,,,
AUS,1999,557.4620196999999,,,,,,,,,,,,,,,
AUS,2000,579.1687561,,,,,,,,,,,,,,,
AUS,2001,594.5740043999999,,,,,,,,,,,,,,,
AUS,2002,598.8564195,,,,,,,,,,,,,,,
AUS,2003,598.1005147000001,,,,,,,,,,,,,,,
AUS,2004,579.6722058,,,,,,,,,,,,,,,
AUS,2005,611.9315827,,,,,,,,,,,,,,,611.931582730694
AUS,2006,648.433085,,,,,,,,648.433085,648.433085,648.433085,,,,,
AUS,2007,630.7811101999999,,,,,,,,,633.6959694318175,633.6959694318175,,,,,
AUS,2008,620.7714398000001,,,,,,,,,618.9588538636344,618.9588538636344,,,,,
AUS,2009,615.3388851,,,,,,,,,604.221738295455,604.221738295455,,,,,
AUS,2010,616.6194151,,,,,,,,,589.4846227272719,589.4846227272719,,,,,
AUS,2011,585.5530569,,,,,,,,,574.7475071590889,574.7475071590889,,,,,
AUS,2012,560.6126648000001,,,,,,,,,560.0103915909094,560.0103915909094,,,,,
AUS,2013,563.0135557999999,,,,,,,,,545.2732760227263,545.2732760227263,,,,,
AUS,2014,544.760219,,,,,,,,,530.5361604545433,530.5361604545433,,,,,
AUS,2015,540.1338995999999,,,,,,,,,515.7990448863638,515.7990448863638,,,,,
AUS,2016,496.8350664,,,,,,,,,501.0619293181808,501.0619293181808,,,,,
AUS,2017,536.7208916,,,,,,,,,486.3248137499977,486.3248137499977,,,,,
AUS,2018,508.3225194,,,,,,,,,471.5876981818183,471.5876981818183,,,,,
AUS,2019,496.2545559,,,,,,,,,456.8505826136352,456.8505826136352,,,,,
AUS,2020,477.7103812,,,,,,,,,442.1134670454521,442.1134670454521,,,,,
AUS,2021,439.9246668,,,,,,,,,427.3763514772727,427.3763514772727,,,,,
AUS,2022,440.6208224,,,,,,,,,412.6392359090896,412.6392359090896,,,,,
AUS,2023,453.4489113,,,,,,,,,397.9021203409065,397.9021203409065,,,,,
AUS,2024,458.0291118269724,458.0291118269724,458.0291118269724,,,,,,,383.1650047727271,383.1650047727271,,,458.0291118269724,,
AUS,2025,,439.8244268789786,439.8244268789786,,,,,,,368.427889204544,368.427889204544,,,440.4126075259337,,
AUS,2026,,421.6197419309829,421.6197419309829,,,,,,,353.690773636361,353.690773636361,,,422.7961032248932,,
AUS,2027,,403.4150569829872,403.4150569829872,,,,,,,338.9536580681815,338.9536580681815,,,405.1795989238599,,
AUS,2028,,385.2103720349915,385.2103720349915,,,,,,,324.2165424999985,324.2165424999985,,,387.5630946228193,,
AUS,2029,,367.0056870869957,367.0056870869957,,,,,,,309.4794269318154,309.4794269318154,,,369.9465903217861,,
AUS,2030,,348.801002139,348.801002139,,,348.801002139,348.801002139,,,294.742311363636,294.742311363636,348.801002139,348.801002139,352.3300860207455,,
AUS,2031,,315.756696675031,325.5476019987327,,,,,,,280.0051957954529,280.0051957954529,331.3609520320533,331.3609520320533,334.7135817197122,,
AUS,2032,,282.7123912110692,302.2942018584654,,,,,,,265.2680802272698,265.2680802272698,313.9209019250993,313.9209019250993,317.0970774186717,,
AUS,2033,,249.6680857471074,279.0408017181981,,,,,,,250.5309646590904,250.5309646590904,296.4808518181526,296.4808518181526,299.4805731176384,,
AUS,2034,,216.6237802831602,255.7874015779307,,,,,,,235.7938490909073,235.7938490909073,279.0408017111986,279.0408017111986,281.8640688165979,,
AUS,2035,,183.5794748192082,232.5340014376637,183.5794748192082,232.5340014376637,,,,,221.0567335227279,221.0567335227279,261.6007516042519,261.6007516042519,264.2475645155573,,
AUS,2036,,,,,,,,,,206.3196179545448,206.3196179545448,244.1607014972979,244.1607014972979,246.631060214524,,
AUS,2037,,,,,,,,,,191.5825023863617,191.5825023863617,226.7206513903511,226.7206513903511,229.0145559134835,,
AUS,2038,,,,,,,,,,176.8453868181823,176.8453868181823,209.2806012833971,209.2806012833971,211.3980516124502,,
AUS,2039,,,,,,,,,,162.1082712499992,162.1082712499992,191.8405511764504,191.8405511764504,193.7815473114097,,
AUS,2040,,,,,,,,,,147.3711556818162,147.3711556818162,174.4005010695037,174.4005010695037,176.1650430103764,,
AUS,2041,,,,,,,,,,132.6340401136367,132.6340401136367,156.9604509625497,156.9604509625497,158.5485387093358,,
AUS,2042,,,,,,,,,,117.8969245454537,117.8969245454537,139.5204008556029,139.5204008556029,140.9320344082953,,
AUS,2043,,,,,,,,,,103.1598089772706,103.1598089772706,122.0803507486489,122.0803507486489,123.315530107262,,
AUS,2044,,,,,,,,,,88.42269340909115,88.42269340909115,104.6403006417022,104.6403006417022,105.6990258062215,,
AUS,2045,,,,,,,,,,73.68557784090808,73.68557784090808,87.20025053474819,87.20025053474819,88.0825215051882,,
AUS,2046,,,,,,,,,,58.94846227272501,58.94846227272501,69.76020042780146,69.76020042780146,70.46601720414765,,
AUS,2047,,,,,,,,,,44.21134670454558,44.21134670454558,52.32015032084746,52.32015032084746,52.84951290311437,,
AUS,2048,,,,,,,,,,29.4742311363625,29.4742311363625,34.88010021390073,34.88010021390073,35.23300860207382,,
AUS,2049,,,,,,,,,,14.73711556817943,14.73711556817943,17.440050106954,17.440050106954,17.61650430103327,,
AUS,2050,,,,,,,,2050,,0,0,0,0,0,0,
AZE,1990,84.60035277999999,,,,,,,,,,,,,,,82.7
AZE,1991,83.34579926566664,,,,,,,,,,,,,,,
AZE,1992,76.95077175133332,,,,,,,,,,,,,,,
AZE,1993,69.46640523699999,,,,,,,,,,,,,,,
AZE,1994,62.38485372266666,,,,,,,,,,,,,,,
AZE,1995,53.96443620833332,,,,,,,,,,,,,,,
AZE,1996,48.45888169399999,,,,,,,,,,,,,,,
AZE,1997,44.42789017966666,,,,,,,,,,,,,,,
AZE,1998,45.97393566533332,,,,,,,,,,,,,,,
AZE,1999,45.64788315099999,,,,,,,,,,,,,,,
AZE,2000,44.73127563666666,,,,,,,,,,,,,,,
AZE,2001,42.79778212233333,,,,,,,,,,,,,,,
AZE,2002,42.30318360799999,,,,,,,,,,,,,,,
AZE,2003,43.58626409366666,,,,,,,,,,,,,,,
AZE,2004,44.71784257933333,,,,,,,,,,,,,,,
AZE,2005,45.999172065,,,,,,,,,,,,,,,
AZE,2006,48.35255355066666,,,,,,,,,,,,,,,
AZE,2007,51.29162403633333,,,,,,,,,,,,,,,
AZE,2008,55.64657752199999,,,,,,,,,,,,,,,
AZE,2009,49.47461600766666,,,,,,,,,,,,,,,
AZE,2010,48.99730049333333,,,,,,,,,,,,,,,
AZE,2011,51.051396979,,,,,,,,,,,,,,,
AZE,2012,53.72138046466667,,,,,,,,,,,,,,,
AZE,2013,54.82024095033333,,,,,,,,,,,,,,,
AZE,2014,55.432746436,,,,,,,,,,,,,,,
AZE,2015,56.84008992166667,,,,,,,,,,,,,,,
AZE,2016,56.56164140733333,,,,,,,,,,,,,,,
AZE,2017,55.823685893,,,,,,,,,,,,,,,
AZE,2018,59.10701837866666,,,,,,,,,,,,,,,
AZE,2019,64.82282686433334,,,,,,,,,,,,,,,
AZE,2020,61.47404435,,,,,,,,,,,,,,,
AZE,2021,66.36480238,,,,,,,,,,,,,,,
AZE,2022,69.4988767,,,,,,,,,,,,,,,
AZE,2023,73.79084504044421,,,,,,,,,,,,,,,
AZE,2024,72.48486497420667,72.48486497420667,72.48486497420667,,,,,,,,,,,72.48486497420667,,
AZE,2030,,54.990229307,54.990229307,,,54.990229307,54.990229307,,,,,,,,,
AZE,2035,,49.62,49.62,49.62,49.62,,,,,,,,,,,
BDI,2005,-7.478664,,,,,,,,,,,,,,,
BDI,2006,-7.217623,,,,,,,,,,,,,,,
BDI,2007,-6.942812,,,,,,,,,,,,,,,
BDI,2008,-6.835646,,,,,,,,,,,,,,,
BDI,2009,-6.455942,,,,,,,,,,,,,,,
BDI,2010,-6.252884,,,,,,,,,,,,,,,
BDI,2011,-6.126451,,,,,,,,,,,,,,,
BDI,2012,-4.972809,,,,,,,,,,,,,,,
BDI,2013,-4.600282,,,,,,,,,,,,,,,
BDI,2014,-4.644736,,,,,,,,,,,,,,,
BDI,2015,-3.992374,,,,,,,,,,,,,,,
BDI,2016,-2.74701,,,,,,,,,,,,,,,
BDI,2017,-2.297951,,,,,,,,,,,,,,,
BDI,2018,-1.888786,,,,,,,,,,,,,,,
BDI,2019,-1.479197,,,,,,,,,,,,,,,
BDI,2020,-1.429589,,,,,,,,,,,,,,,
BDI,2021,-.573437,,,,,,,,,,,,,,,
BDI,2022,-.240502,,,,,,,,,,,,,,,
BDI,2023,.345799,.345799,.345799,,,,,,,,,,,.345799,,
BDI,2030,,2.122726,3.463937,,,2.122726,3.463937,,,,,,,,,
BDI,2035,,4.270508,4.944767999999999,4.270508,4.944767999999999,,,,,,,,,,,
BEN,1990,11.999079,,,,,,,,,,,,,,,
BEN,1991,12.028941,,,,,,,,,,,,,,,
BEN,1992,12.803447,,,,,,,,,,,,,,,
BEN,1993,13.328426,,,,,,,,,,,,,,,
BEN,1994,14.422843,,,,,,,,,,,,,,,
BEN,1995,14.892011,,,,,,,,,,,,,,,
BEN,1996,15.902373,,,,,,,,,,,,,,,
BEN,1997,15.62774,,,,,,,,,,,,,,,
BEN,1998,16.597321,,,,,,,,,,,,,,,
BEN,1999,16.726184,,,,,,,,,,,,,,,
BEN,2000,17.047794,,,,,,,,,,,,,,,
BEN,2001,16.420135,,,,,,,,,,,,,,,
BEN,2002,17.384714,,,,,,,,,,,,,,,
BEN,2003,16.330892,,,,,,,,,,,,,,,
BEN,2004,16.534296,,,,,,,,,,,,,,,
BEN,2005,17.815594,,,,,,,,,,,,,,,
BEN,2006,18.320142,,,,,,,,,,,,,,,
BEN,2007,19.125592,,,,,,,,,,,,,,,
BEN,2008,18.838348,,,,,,,,,,,,,,,
BEN,2009,19.403524,,,,,,,,,,,,,,,
BEN,2010,20.253034,,,,,,,,,,,,,,,
BEN,2011,20.330203,,,,,,,,,,,,,,,
BEN,2012,20.432687,,,,,,,,,,,,,,,
BEN,2013,21.155223,,,,,,,,,,,,,,,
BEN,2014,21.42803,,,,,,,,,,,,,,,
BEN,2015,22.09801,,,,,,,,,,,,,,,
BEN,2016,23.807666,,,,,,,,,,,,,,,
BEN,2017,24.146003,,,,,,,,,,,,,,,
BEN,2018,25.359181,,,,,,,,,,,,,,,
BEN,2019,25.704969,,,,,,,,,,,,,,,
BEN,2020,26.068283,,,,,,,,,,,,,,,
BEN,2021,26.65385,,,,,,,,,,,,,,,
BEN,2022,27.050477,,,,,,,,,,,,,,,
BEN,2023,27.173254,,,,,,,,,,,,,,,
BEN,2024,27.669927,27.669927,27.669927,,,,,,,,,,,27.669927,,
BEN,2030,,22.84,25.39,,,22.84,25.39,,,,,,,,,
BFA,1990,5.931609121368873,,,,,,,,,,,,,,,
BFA,1991,33.58305983248602,,,,,,,,,,,,,,,
BFA,1992,34.1577789721451,,,,,,,,,,,,,,,
BFA,1993,34.63694343150181,,,,,,,,,,,,,,,
BFA,1994,35.7810433337578,,,,,,,,,,,,,,,
BFA,1995,36.24105105485376,,,,,,,,,,,,,,,
BFA,1996,36.44773761422499,,,,,,,,,,,,,,,
BFA,1997,37.09332521551362,,,,,,,,,,,,,,,
BFA,1998,37.34827642784079,,,,,,,,,,,,,,,
BFA,1999,37.8052117829088,,,,,,,,,,,,,,,
BFA,2000,33.03973097780003,,,,,,,,,,,,,,,
BFA,2001,36.49334712218264,,,,,,,,,,,,,,,
BFA,2002,40.07066262180522,,,,,,,,,,,,,,,
BFA,2003,40.95367183665147,,,,,,,,,,,,,,,
BFA,2004,46.0278112128204,,,,,,,,,,,,,,,
BFA,2005,47.99547979368213,,,,,,,,,,,,,,,
BFA,2006,40.45536993802844,,,,,,,,,,,,,,,
BFA,2007,41.8081659400742,,,,,,,,,,,,,,,
BFA,2008,37.82694369199212,,,,,,,,,,,,,,,
BFA,2009,41.50045429629293,,,,,,,,,,,,,,,
BFA,2010,60.02000888548889,,,,,,,,,,,,,,,
BFA,2011,61.74634460179293,,,,,,,,,,,,,,,
BFA,2012,49.92668842997924,,,,,,,,,,,,,,,
BFA,2013,57.58546310862979,,,,,,,,,,,,,,,
BFA,2014,55.93205244640561,,,,,,,,,,,,,,,
BFA,2015,47.12355417778841,,,,,,,,,,,,,,,
BFA,2016,59.1799518894556,,,,,,,,,,,,,,,
BFA,2017,59.9031542931552,,,,,,,,,,,,,,,
BFA,2018,55.15316036232606,,,,,,,,,,,,,,,
BFA,2019,55.12389305476307,,,,,,,,,,,,,,,
BFA,2020,53.36435192252476,,,,,,,,,,,,,,,
BFA,2021,65.5178445817544,,,,,,,,,,,,,,,
BFA,2022,72.30095,72.30095,72.30095,,,,,,,,,,,72.30095,,72.30095
BFA,2023,,70.60915624999961,71.51240000000007,,,,,,,,,,,69.71877321428565,,
BFA,2024,,68.91736249999985,70.72385000000008,,,,,,,,,,,67.13659642857147,,
BFA,2025,,67.22556874999964,69.93529999999987,,,,,,,,,,,64.55441964285728,,
BFA,2026,,65.53377499999988,69.14674999999988,,,,,,,,,,,61.9722428571431,,
BFA,2027,,63.84198124999966,68.3581999999999,,,,,,,,,,,59.39006607142801,,
BFA,2028,,62.1501874999999,67.56964999999991,,,,,,,,,,,56.80788928571383,,
BFA,2029,,60.45839374999969,66.78109999999992,,,,,,,,,,,54.22571249999964,,
BFA,2030,,58.7666,65.99254999999999,,,58.7666,65.99254999999999,,,,,58.7666,65.99254999999999,51.64353571428546,,
BFA,2031,,55.55859400000008,64.68648200000007,,,,,,,,,55.82826999999997,62.69292250000035,49.06135892857128,,
BFA,2032,,52.35058800000024,63.3804140000002,,,,,,,,,52.88994000000002,59.39329499999985,46.4791821428571,,
BFA,2033,,49.1425820000004,62.07434599999988,,,,,,,,,49.95161000000007,56.09366750000027,43.89700535714292,,
BFA,2034,,45.93457599999965,60.76827800000001,,,,,,,,,47.01328000000012,52.79403999999977,41.31482857142873,,
BFA,2035,,42.72657,59.46221000000001,42.72657,59.46221000000001,,,,,,,44.07495000000017,49.49441250000018,38.73265178571364,,
BFA,2036,,,,,,,,,,,,41.13662000000022,46.19478499999968,36.15047499999946,,
BFA,2037,,,,,,,,,,,,38.19829000000027,42.8951575000001,33.56829821428528,,
BFA,2038,,,,,,,,,,,,35.25996000000032,39.59553000000051,30.9861214285711,,
BFA,2039,,,,,,,,,,,,32.32162999999946,36.29590250000001,28.40394464285691,,
BFA,2040,,,,,,,,,,,,29.38329999999951,32.99627500000042,25.82176785714273,,
BFA,2041,,,,,,,,,,,,26.44496999999956,29.69664749999993,23.23959107142855,,
BFA,2042,,,,,,,,,,,,23.50663999999961,26.39702000000034,20.65741428571437,,
BFA,2043,,,,,,,,,,,,20.56830999999966,23.09739249999984,18.07523750000018,,
BFA,2044,,,,,,,,,,,,17.6299799999997,19.79776500000025,15.49306071428509,,
BFA,2045,,,,,,,,,,,,14.69164999999975,16.49813749999976,12.91088392857091,,
BFA,2046,,,,,,,,,,,,11.7533199999998,13.19851000000017,10.32870714285673,,
BFA,2047,,,,,,,,,,,,8.814989999999852,9.898882499999672,7.746530357142547,,
BFA,2048,,,,,,,,,,,,5.876659999999902,6.599255000000085,5.164353571428364,,
BFA,2049,,,,,,,,,,,,2.938329999999951,3.299627500000497,2.582176785714182,,
BFA,2050,,,,,,,,2050,,,,0,0,0,0,
BGD,1990,101.7232877318458,,,,,,,,,,,,,,,
BGD,1991,109.6271122517726,,,,,,,,,,,,,,,
BGD,1992,112.7766168317835,,,,,,,,,,,,,,,
BGD,1993,114.9016865562247,,,,,,,,,,,,,,,
BGD,1994,84.25365839347697,,,,,,,,,,,,,,,
BGD,1995,94.38791360501955,,,,,,,,,,,,,,,
BGD,1996,100.2579410025001,,,,,,,,,,,,,,,
BGD,1997,106.8508021953455,,,,,,,,,,,,,,,
BGD,1998,111.8122590647866,,,,,,,,,,,,,,,
BGD,1999,120.6613881493919,,,,,,,,,,,,,,,
BGD,2000,127.2265322005393,,,,,,,,,,,,,,,
BGD,2001,137.1407233518366,,,,,,,,,,,,,,,
BGD,2002,137.4317250818956,,,,,,,,,,,,,,,
BGD,2003,138.184650738097,,,,,,,,,,,,,,,
BGD,2004,139.3002462309066,,,,,,,,,,,,,,,
BGD,2005,140.7255468995254,,,,,,,,,,,,,,,
BGD,2006,149.5368318969201,,,,,,,,,,,,,,,
BGD,2007,154.9108415671765,,,,,,,,,,,,,,,
BGD,2008,163.1110655846873,,,,,,,,,,,,,,,
BGD,2009,170.7476696885301,,,,,,,,,,,,,,,
BGD,2010,180.5617750121128,,,,,,,,,,,,,,,
BGD,2011,187.1694550068734,,,,,,,,,,,,,,,
BGD,2012,195.3466995913216,,,,,,,,,,,,,,,
BGD,2013,195.8359962342489,,,,,,,,,,,,,,,
BGD,2014,201.0400860595626,,,,,,,,,,,,,,,
BGD,2015,210.3783625007552,,,,,,,,,,,,,,,
BGD,2016,220.1637941837321,,,,,,,,,,,,,,,
BGD,2017,221.3168178946622,,,,,,,,,,,,,,,
BGD,2018,230.8538797609835,,,,,,,,,,,,,,,
BGD,2019,237.1404021849885,,,,,,,,,,,,,,,
BGD,2020,231.7087679874606,,,,,,,,,,,,,,,
BGD,2021,241.829923322661,,,,,,,,,,,,,,,
BGD,2022,252.04,,,,,,,,,,,,,,,252.04
BGD,2023,254.2998326362948,,,,,,,,,,,,,,,
BGD,2024,264.6178113475828,264.6178113475828,264.6178113475828,,,,,,,,,,,264.6178113475828,,
BGD,2029,,360,362.3113018912627,,,,,,360,,,,,,,
BGD,2030,,355.5704933333327,381.85,,,319.94,381.85,,,,,,,,,
BGD,2035,,333.4229599999999,391.66424,333.4229599999999,391.66424,,,,,,,,,,,
BHR,1990,18.34600506212645,,,,,,,,,,,,,,,
BHR,1991,15.49657594840881,,,,,,,,,,,,,,,
BHR,1992,14.86687776263055,,,,,,,,,,,,,,,
BHR,1993,22.19241250171579,,,,,,,,,,,,,,,
BHR,1994,19.59896,,,,,,,,,,,,,,,
BHR,1995,19.30098583333333,,,,,,,,,,,,,,,
BHR,1996,20.16411566666666,,,,,,,,,,,,,,,
BHR,1997,21.1316685,,,,,,,,,,,,,,,
BHR,1998,21.76912133333333,,,,,,,,,,,,,,,
BHR,1999,21.81388816666666,,,,,,,,,,,,,,,
BHR,2000,22.3728,,,,,,,,,,,,,,,
BHR,2001,19.45476511671265,,,,,,,,,,,,,,,
BHR,2002,19.99796651167887,,,,,,,,,,,,,,,
BHR,2003,20.80661125401611,,,,,,,,,,,,,,,
BHR,2004,22.12285404259399,,,,,,,,,,,,,,,
BHR,2005,24.85955648140679,,,,,,,,,,,,,,,
BHR,2006,25.1656405741042,,,,,,,,,,,,,,,
BHR,2007,32.79867867575995,,,,,,,,,,,,,,,
BHR,2008,35.71219330962602,,,,,,,,,,,,,,,
BHR,2009,34.34950942741776,,,,,,,,,,,,,,,
BHR,2010,35.31547119304579,,,,,,,,,,,,,,,
BHR,2011,34.8380687960112,,,,,,,,,,,,,,,
BHR,2012,33.29177319101851,,,,,,,,,,,,,,,
BHR,2013,37.85647811612973,,,,,,,,,,,,,,,
BHR,2014,37.46008373891431,,,,,,,,,,,,,,,
BHR,2015,39.11630397813835,,,,,,,,,,,,,,,
BHR,2016,38.53308645799881,,,,,,,,,,,,,,,
BHR,2017,39.98294688307121,,,,,,,,,,,,,,,
BHR,2018,39.91181786410588,,,,,,,,,,,,,,,
BHR,2019,45.86253894756947,,,,,,,,,,,,,,,
BHR,2020,46.18216250675376,,,,,,,,43.400664,43.400664,43.400664,,,,,
BHR,2021,37.2610682659834,,,,,,,,,42.31564739999976,42.31564739999976,,,,,
BHR,2022,36.9155916041769,,,,,,,,,41.23063079999974,41.23063079999974,,,,,
BHR,2023,37.57871900444568,,,,,,,,,40.14561419999973,40.14561419999973,,,,,
BHR,2024,37.74641621443714,37.74641621443714,37.74641621443714,,,,,,,39.06059759999971,39.06059759999971,,,37.74641621443714,,
BHR,2025,,,,,,,,,,37.97558099999969,37.97558099999969,,,36.69790465292499,,
BHR,2026,,,,,,,,,,36.89056439999968,36.89056439999968,,,35.649393091413,,
BHR,2027,,,,,,,,,,35.80554779999966,35.80554779999966,,,34.60088152990056,,
BHR,2028,,,,,,,,,,34.72053119999964,34.72053119999964,,,33.55236996838858,,
BHR,2029,,,,,,,,,,33.63551459999962,33.63551459999962,,,32.50385840687659,,
BHR,2030,,,,,,,,,,32.55049799999961,32.55049799999961,,,31.45534684536415,,
BHR,2031,,,,,,,,,,31.46548139999959,31.46548139999959,,,30.40683528385216,,
BHR,2032,,,,,,,,,,30.38046479999957,30.38046479999957,,,29.35832372233972,,
BHR,2033,,,,,,,,,,29.29544819999956,29.29544819999956,,,28.30981216082773,,
BHR,2034,,,,,,,,,,28.21043159999954,28.21043159999954,,,27.26130059931575,,
BHR,2035,,,,,,,,,,27.12541499999998,27.12541499999998,,,26.2127890378033,,
BHR,2036,,,,,,,,,,26.04039839999996,26.04039839999996,,,25.16427747629132,,
BHR,2037,,,,,,,,,,24.95538179999994,24.95538179999994,,,24.11576591477933,,
BHR,2038,,,,,,,,,,23.87036519999992,23.87036519999992,,,23.06725435326689,,
BHR,2039,,,,,,,,,,22.78534859999991,22.78534859999991,,,22.0187427917549,,
BHR,2040,,,,,,,,,,21.70033199999989,21.70033199999989,,,20.97023123024292,,
BHR,2041,,,,,,,,,,20.61531539999987,20.61531539999987,,,19.92171966873047,,
BHR,2042,,,,,,,,,,19.53029879999985,19.53029879999985,,,18.87320810721849,,
BHR,2043,,,,,,,,,,18.44528219999984,18.44528219999984,,,17.8246965457065,,
BHR,2044,,,,,,,,,,17.36026559999982,17.36026559999982,,,16.77618498419406,,
BHR,2045,,,,,,,,,,16.2752489999998,16.2752489999998,,,15.72767342268207,,
BHR,2046,,,,,,,,,,15.19023239999979,15.19023239999979,,,14.67916186117009,,
BHR,2047,,,,,,,,,,14.10521579999977,14.10521579999977,,,13.63065029965765,,
BHR,2048,,,,,,,,,,13.02019919999975,13.02019919999975,,,12.58213873814566,,
BHR,2049,,,,,,,,,,11.93518259999973,11.93518259999973,,,11.53362717663367,,
BHR,2050,,,,,,,,,,10.85016599999972,10.85016599999972,,,10.48511561512123,,
BHR,2051,,,,,,,,,,9.7651493999997,9.7651493999997,,,9.436604053609244,,
BHR,2052,,,,,,,,,,8.680132799999683,8.680132799999683,,,8.388092492097257,,
BHR,2053,,,,,,,,,,7.595116199999666,7.595116199999666,,,7.339580930584816,,
BHR,2054,,,,,,,,,,6.510099599999648,6.510099599999648,,,6.291069369072829,,
BHR,2055,,,,,,,,,,5.425082999999631,5.425082999999631,,,5.242557807560843,,
BHR,2056,,,,,,,,,,4.340066399999614,4.340066399999614,,,4.194046246048401,,
BHR,2057,,,,,,,,,,3.255049799999597,3.255049799999597,,,3.145534684536415,,
BHR,2058,,,,,,,,,,2.17003319999958,2.17003319999958,,,2.097023123024428,,
BHR,2059,,,,,,,,,,1.085016599999562,1.085016599999562,,,1.048511561511987,,
BHR,2060,,,,,,,,2060,,0,0,,,0,0,
BHS,1990,2.558732814588991,,,,,,,,,,,,,,,
BHS,1991,2.526126894891006,,,,,,,,,,,,,,,
BHS,1992,2.379238619011778,,,,,,,,,,,,,,,
BHS,1993,2.245176982297278,,,,,,,,,,,,,,,
BHS,1994,2.276687133935721,,,,,,,,,,,,,,,
BHS,1995,2.373088140395904,,,,,,,,,,,,,,,
BHS,1996,2.351803697085602,,,,,,,,,,,,,,,
BHS,1997,2.125278590798692,,,,,,,,,,,,,,,
BHS,1998,2.582980889357445,,,,,,,,,,,,,,,
BHS,1999,2.622810455390167,,,,,,,,,,,,,,,
BHS,2000,2.607426990899515,,,,,,,,,,,,,,,
BHS,2001,5.07409,,,,,,,,,,,,,,,
BHS,2002,5.132651711111111,,,,,,,,,,,,,,,
BHS,2003,4.809681322222223,,,,,,,,,,,,,,,
BHS,2004,4.844128933333333,,,,,,,,,,,,,,,
BHS,2005,3.563958044444445,,,,,,,,,,,,,,,
BHS,2006,3.573819155555556,,,,,,,,,,,,,,,
BHS,2007,3.689011066666667,,,,,,,,,,,,,,,
BHS,2008,3.709228077777778,,,,,,,,,,,,,,,
BHS,2009,3.78905818888889,,,,,,,,,,,,,,,
BHS,2010,5.92603,,,,,,,,,,,,,,,5.92603
BHS,2011,5.960379675,,,,,,,,,,,,,,,
BHS,2012,6.030649650000001,,,,,,,,,,,,,,,
BHS,2013,6.202531725000001,,,,,,,,,,,,,,,
BHS,2014,5.966916100000001,,,,,,,,,,,,,,,
BHS,2015,5.674250975000001,,,,,,,,,,,,,,,
BHS,2016,5.77689125,,,,,,,,,,,,,,,
BHS,2017,5.501667225,,,,,,,,,,,,,,,
BHS,2018,6.26439,,,,,,,,,,,,,,,
BHS,2019,6.305985831444754,,,,,,,,,,,,,,,
BHS,2020,5.973636699673462,,,,,,,,,,,,,,,
BHS,2021,6.003372999929715,,,,,,,,,,,,,,,
BHS,2022,6.033166985149355,,,,,,,,,,,,,,,
BHS,2023,6.06401471551917,,,,,,,,,,,,,,,
BHS,2024,6.190339116300398,6.190339116300398,6.190339116300398,,,,,,,,,,,6.190339116300398,,
BHS,2025,,5.899099263583594,5.899099263583594,,,,,,,,,,,5.952249150288878,,
BHS,2026,,5.607859410866922,5.607859410866922,,,,,,,,,,,5.714159184277321,,
BHS,2027,,5.316619558150137,5.316619558150137,,,,,,,,,,,5.476069218265764,,
BHS,2028,,5.025379705433465,5.025379705433465,,,,,,,,,,,5.237979252254206,,
BHS,2029,,4.73413985271668,4.73413985271668,,,,,,,,,,,4.999889286242649,,
BHS,2030,,4.4429,4.4429,,,4.4429,4.4429,,,,,4.4429,4.4429,4.761799320231091,,
BHS,2031,,4.383964199999994,4.383964199999994,,,,,,,,,4.220754999999997,4.220754999999997,4.523709354219534,,
BHS,2032,,4.325028399999994,4.325028399999994,,,,,,,,,3.998610000000042,3.998610000000042,4.285619388207976,,
BHS,2033,,4.266092599999993,4.266092599999993,,,,,,,,,3.77646500000003,3.77646500000003,4.047529422196419,,
BHS,2034,,4.207156799999993,4.207156799999993,,,,,,,,,3.554320000000018,3.554320000000018,3.809439456184862,,
BHS,2035,,4.148220999999999,4.148220999999999,4.148220999999999,4.148220999999999,,,,,,,3.332175000000007,3.332175000000007,3.571349490173304,,
BHS,2036,,,,,,,,,,,,3.110030000000052,3.110030000000052,3.333259524161747,,
