iso3,year,primap_net,primap_gross,unfccc_net,unfccc_gross,past_ghg_net,past_ghg_net_source,past_ghg_gross,past_ghg_gross_source,ndc_low,ndc_high,ndc35pt_low,ndc35pt_high,ndc40pt_low,ndc40pt_high,ndc30pt_low,ndc30pt_high,ndc35pt_base
MHL,2002,.1439991,.1439991,,,.1452245597853018,extrapolated,.1439991,primap,,,,,,,,,
MHL,2003,.1407263,.1407263,,,.1419239076335499,extrapolated,.1407263,primap,,,,,,,,,
MHL,2004,.14992139,.14992139,,,.1511972496019111,extrapolated,.14992139,primap,,,,,,,,,
MHL,2005,.14659903,.14659903,,,.1478466156851137,extrapolated,.14659903,primap,,,,,,,,,
MHL,2006,.15601371,.15601371,,,.1573414164062257,extrapolated,.15601371,primap,,,,,,,,,
MHL,2007,.16259286,.16259286,,,.1639765562266237,extrapolated,.16259286,primap,,,,,,,,,
MHL,2008,.1694054,.1694054,,,.1708470722404027,extrapolated,.1694054,primap,,,,,,,,,
MHL,2009,.17637643,.17637643,,,.1778774270342877,extrapolated,.17637643,primap,,,,,,,,,
MHL,2010,.1834389,.1834389,.185,,.185,unfccc,,,,,,,,,,,.185
MHL,2011,.18784129,.18784129,,,.1894398551779366,extrapolated,.18784129,primap,,,,,,,,,
MHL,2012,.18565335,.18565335,,,.1872332953915445,extrapolated,.18565335,primap,,,,,,,,,
MHL,2013,.19022911,.19022911,,,.1918479959812232,extrapolated,.19022911,primap,,,,,,,,,
MHL,2014,.19478534,.19478534,,,.1964430003668797,extrapolated,.19478534,primap,,,,,,,,,
MHL,2015,.19597383,.19597383,,,.1976416046432899,extrapolated,.19597383,primap,,,,,,,,,
MHL,2016,.19712669,.19712669,,,.1988042757016096,extrapolated,.19712669,primap,,,,,,,,,
MHL,2017,.20161807,.20161807,,,.2033338782014066,extrapolated,.20161807,primap,,,,,,,,,
MHL,2018,.20312783,.20312783,,,.2048564865467466,extrapolated,.20312783,primap,,,,,,,,,
MHL,2019,.20424025,.20424025,,,.205978373452959,extrapolated,.20424025,primap,,,,,,,,,
MHL,2020,.20534311,.20534311,,,.2070906190017494,extrapolated,.20534311,primap,,,,,,,,,
MHL,2021,.1983767,.1983767,,,.2000649235249448,extrapolated,.1983767,primap,,,,,,,,,
MHL,2022,.20506802,.20506802,,,.2068131879334209,extrapolated,.20506802,primap,,,,,,,,,
MHL,2023,.21298401,.21298401,,,.2147965445170027,extrapolated,.21298401,primap,,,,,,,,,
MHL,2024,.21541968,.21541968,,,.2172529425329088,extrapolated,.21541968,primap,.2172529425329088,.2172529425329088,,,,,,,
MHL,2025,,,,,,,,,.1980024521107637,.1980024521107637,,,,,,,
MHL,2026,,,,,,,,,.1787519616886115,.1787519616886115,,,,,,,
MHL,2027,,,,,,,,,.1595014712664593,.1595014712664593,,,,,,,
MHL,2028,,,,,,,,,.1402509808443071,.1402509808443071,,,,,,,
MHL,2029,,,,,,,,,.1210004904221549,.1210004904221549,,,,,,,
MHL,2030,,,,,,,,,.10175,.10175,,,,,.10175,.10175,
MHL,2031,,,,,,,,,.0969400000000018,.0969400000000018,,,,,,,
MHL,2032,,,,,,,,,.0921300000000009,.0921300000000009,,,,,,,
MHL,2033,,,,,,,,,.0873200000000018,.0873200000000018,,,,,,,
MHL,2034,,,,,,,,,.082510000000001,.082510000000001,,,,,,,
MHL,2035,,,,,,,,,.0777,.0777,.0777,.0777,,,,,
MKD,1990,11.033876,12.579336,11.91125045,13.25733612,,,13.25733612,unfccc,,,,,,,,,
MKD,1991,10.366315,12.014779,10.8480240126256,12.49688727,,,12.49688727,unfccc,,,,,,,,,
MKD,1992,9.688799999999999,11.100027,10.46204061,11.8802978,,,11.8802978,unfccc,,,,,,,,,
MKD,1993,10.34445,11.557876,11.06372826,12.28973491,,,12.28973491,unfccc,,,,,,,,,
MKD,1994,9.736102800000001,11.356029,10.42635852,12.0508161485586,,,12.0508161485586,unfccc,,,,,,,,,
MKD,1995,9.6438603,11.506218,10.21449035,12.07694249,,,12.07694249,unfccc,,,,,,,,,
MKD,1996,9.423140100000001,11.229935,9.804398250552781,11.61204661,,,11.61204661,unfccc,,,,,,,,,
MKD,1997,9.748969600000001,11.885934,10.12863753,12.2685469436534,,,12.2685469436534,unfccc,,,,,,,,,
MKD,1998,11.075609,13.227712,10.59111535,12.9008454341752,,,12.9008454341752,unfccc,,,,,,,,,
MKD,1999,9.9484292,12.11567,10.2662577034456,12.43514928,,,12.43514928,unfccc,,,,,,,,,
MKD,2000,22.496433,12.440343,11.05337189,12.0920502711371,,,12.0920502711371,unfccc,,,,,,,,,
MKD,2001,9.4995648,11.850171,9.767435215000001,12.12115149,,,12.12115149,unfccc,,,,,,,,,
MKD,2002,9.5923192,12.209944,9.614178824,12.23214067,,,12.23214067,unfccc,,,,,,,,,
MKD,2003,7.8158797,11.57376,11.306969203,12.2843492,,,12.2843492,unfccc,,,,,,,,,
MKD,2004,10.685629,11.673289,11.4284308,12.4171808,,,12.4171808,unfccc,,,,,,,,,
MKD,2005,9.862527,11.890427,11.9393191,13.0348591,,,13.0348591,unfccc,,,,,,,,,
MKD,2006,10.280031,11.208361,11.0082801,11.9383301,,,11.9383301,unfccc,,,,,,,,,
MKD,2007,11.660568,11.871148,12.1765596,12.4045896,,,12.4045896,unfccc,,,,,,,,,
MKD,2008,13.441738,12.090708,11.7105392,12.4846492,,,12.4846492,unfccc,,,,,,,,,
MKD,2009,10.259097,11.408657,10.3402293,11.4912993,,,11.4912993,unfccc,,,,,,,,,
MKD,2010,11.522564,11.649813,,,11.522564,primap,11.73420219154901,extrapolated,,,,,,,,,
MKD,2011,13.647167,12.752105,,,13.647167,primap,12.84447900046662,extrapolated,,,,,,,,,
MKD,2012,14.108703,12.19133,,,14.108703,primap,12.27964184522938,extrapolated,,,,,,,,,
MKD,2013,9.4557731,11.292783,,,9.4557731,primap,11.3745859291722,extrapolated,,,,,,,,,
MKD,2014,7.536804500000001,10.788765,,,7.536804500000001,primap,10.86691691163688,extrapolated,,,,,,,,,
MKD,2015,9.514756,10.404976,,,9.514756,primap,10.4803478117816,extrapolated,,,,,,,,,
MKD,2016,8.949071999999999,10.269672,,,8.949071999999999,primap,10.34406369345924,extrapolated,,,,,,,,,
MKD,2017,12.604346,11.244656,,,12.604346,primap,11.32611030566883,extrapolated,,,,,,,,,
MKD,2018,8.938255100000001,10.701165,,,8.938255100000001,primap,10.77868235268047,extrapolated,,,,,,,,,
MKD,2019,13.151436,11.517076,,,13.151436,primap,11.60050366812209,extrapolated,,,,,,,,,
MKD,2020,10.855948,10.878313,,,10.855948,primap,10.95711358156187,extrapolated,,,,,,,,,
MKD,2021,10.736654,10.759019,,,10.736654,primap,10.836955436857,extrapolated,,,,,,,,,
MKD,2022,11.55882,11.581185,,,11.55882,primap,11.66507706241589,extrapolated,,,,,,,,,
MKD,2023,11.466278,11.488643,,,11.466278,primap,11.57186470448274,extrapolated,,,,,,,,,
MKD,2024,10.596725,10.61909,,,10.596725,primap,10.69601281585002,extrapolated,10.596725,10.596725,,,,,,,
MKD,2025,,,,,,,,,9.187941680166659,9.187941680166659,,,,,,,
MKD,2026,,,,,,,,,7.77915836033344,7.77915836033344,,,,,,,
MKD,2027,,,,,,,,,6.370375040499766,6.370375040499766,,,,,,,
MKD,2028,,,,,,,,,4.961591720666547,4.961591720666547,,,,,,,
MKD,2029,,,,,,,,,3.552808400833328,3.552808400833328,,,,,,,
MKD,2030,,,,,,,,,2.144025081,2.144025081,,,,,2.144025081,2.144025081,
MLI,1990,13.654727,10.765553,,,13.654727,primap,10.765553,primap,,,,,,,,,
MLI,1991,13.502142,10.654944,,,13.502142,primap,10.654944,primap,,,,,,,,,
MLI,1992,13.691342,10.719746,,,13.691342,primap,10.719746,primap,,,,,,,,,
MLI,1993,13.918244,10.881557,,,13.918244,primap,10.881557,primap,,,,,,,,,
MLI,1994,14.409784,11.255151,,,14.409784,primap,11.255151,primap,,,,,,,,,
MLI,1995,2.0925014,11.612549,-1.08185061,8.66620539,2.0925014,primap,11.612549,primap,,,,,,,,,
MLI,1996,-8.188060399999999,12.30726,,,-8.188060399999999,primap,12.30726,primap,,,,,,,,,
MLI,1997,-18.807496,12.663097,,,-18.807496,primap,12.663097,primap,,,,,,,,,
MLI,1998,-28.53932,13.906546,,,-28.53932,primap,13.906546,primap,,,,,,,,,
MLI,1999,-38.514148,14.90699,,,-38.514148,primap,14.90699,primap,,,,,,,,,
MLI,2000,-48.861099,15.535311,-52.31402236,12.29869764,-48.861099,primap,15.535311,primap,,,,,,,,,
MLI,2001,-63.80915,18.614919,,,-63.80915,primap,18.614919,primap,,,,,,,,,
MLI,2002,-78.655479,21.796249,,,-78.655479,primap,21.796249,primap,,,,,,,,,
MLI,2003,-93.351535,25.127852,,,-93.351535,primap,25.127852,primap,,,,,,,,,
MLI,2004,-106.02987,30.477175,,,-106.02987,primap,30.477175,primap,,,,,,,,,
MLI,2005,-120.41372,34.12098599999999,,,-120.41372,primap,34.12098599999999,primap,,,,,,,,,
MLI,2006,-135.55895,37.003414,,,-135.55895,primap,37.003414,primap,,,,,,,,,
MLI,2007,-149.71578,40.874244,,,-149.71578,primap,40.874244,primap,,,,,,,,,
MLI,2008,-162.78601,45.831671,,,-162.78601,primap,45.831671,primap,,,,,,,,,
MLI,2009,-179.16028,47.485058,,,-179.16028,primap,47.485058,primap,,,,,,,,,
MLI,2010,-191.96403,52.708965,-192.066156,52.732844,-191.96403,primap,52.708965,primap,,,,,,,,,
MLI,2011,-163.75045,53.881057,,,-163.75045,primap,53.881057,primap,,,,,,,,,
MLI,2012,-162.28383,55.347685,,,-162.28383,primap,55.347685,primap,,,,,,,,,
MLI,2013,-159.93786,57.693652,,,-159.93786,primap,57.693652,primap,,,,,,,,,
MLI,2014,-158.22157,59.409938,,,-158.22157,primap,59.409938,primap,,,,,,,,,
MLI,2015,-155.77368,61.857835,,,-155.77368,primap,61.857835,primap,,,,,,,,,
MLI,2016,-148.06128,69.57023,,,-148.06128,primap,69.57023,primap,,,,,,,,,
MLI,2017,-146.78355,70.847959,,,-146.78355,primap,70.847959,primap,,,,,,,,,
MLI,2018,-145.14513,72.486386,,,-145.14513,primap,72.486386,primap,,,,,,,,,
MLI,2019,-141.27528,76.356234,,,-141.27528,primap,76.356234,primap,,,,,,,,,
MLI,2020,-137.92118,79.710336,,,-137.92118,primap,79.710336,primap,,,,,,,,,
MLI,2021,-137.5115,80.12000999999999,,,-137.5115,primap,80.12000999999999,primap,,,,,,,,,
MLI,2022,-140.02857,77.60294500000001,,,-140.02857,primap,77.60294500000001,primap,,,,,,,,,
MLI,2023,-138.79613,78.83538300000001,,,-138.79613,primap,78.83538300000001,primap,,,,,,,,,
MLI,2024,-137.8597,79.771811,,,-137.8597,primap,79.771811,primap,,,,,,,,,
MMR,1990,127.27321,31.431078,,,127.27321,primap,31.431078,primap,,,,,,,,,
MMR,1991,144.9399,31.128851,,,144.9399,primap,31.128851,primap,,,,,,,,,
MMR,1992,151.30889,33.093508,,,151.30889,primap,33.093508,primap,,,,,,,,,
MMR,1993,156.09652,34.592592,,,156.09652,primap,34.592592,primap,,,,,,,,,
MMR,1994,156.86352,36.339267,,,156.86352,primap,36.339267,primap,,,,,,,,,
MMR,1995,158.10693,37.928579,,,158.10693,primap,37.928579,primap,,,,,,,,,
MMR,1996,157.55604,37.977818,,,157.55604,primap,37.977818,primap,,,,,,,,,
MMR,1997,155.74757,37.593705,,,155.74757,primap,37.593705,primap,,,,,,,,,
MMR,1998,155.53047,38.54674900000001,,,155.53047,primap,38.54674900000001,primap,,,,,,,,,
MMR,1999,155.20247,41.392106,,,155.20247,primap,41.392106,primap,,,,,,,,,
MMR,2000,-60.423979,42.956004,-70.206546,33.995687,-60.423979,primap,42.956004,primap,,,,,,,,,
MMR,2001,-52.58093,42.984972,-66.4447291,34.1251409,-52.58093,primap,42.984972,primap,,,,,,,,,
MMR,2002,-50.759523,43.69502199999999,-64.62551430000001,34.77480569999999,-50.759523,primap,43.69502199999999,primap,,,,,,,,,
MMR,2003,-47.486063,45.91353,-62.1556825,36.1344475,-47.486063,primap,45.91353,primap,,,,,,,,,
MMR,2004,-44.387923,47.810989,-59.4844516,37.5421284,-44.387923,primap,47.810989,primap,,,,,,,,,
MMR,2005,-42.443563,48.56578699999999,-57.3998258,38.3749042,-42.443563,primap,48.56578699999999,primap,,,,,,,,,
MMR,2006,-41.203938,51.561662,,,-41.203938,primap,51.561662,primap,,,,,,,,,
MMR,2007,-39.56974,53.19586099999999,,,-39.56974,primap,53.19586099999999,primap,,,,,,,,,
MMR,2008,-41.541695,51.223905,,,-41.541695,primap,51.223905,primap,,,,,,,,,
MMR,2009,-40.002483,52.763117,,,-40.002483,primap,52.763117,primap,,,,,,,,,
MMR,2010,-37.023227,55.742373,,,-37.023227,primap,55.742373,primap,,,,,,,,,
MMR,2011,-36.514021,56.251579,,,-36.514021,primap,56.251579,primap,,,,,,,,,
MMR,2012,-38.249408,54.516192,,,-38.249408,primap,54.516192,primap,,,,,,,,,
MMR,2013,-36.859573,55.906028,,,-36.859573,primap,55.906028,primap,,,,,,,,,
MMR,2014,-33.220833,59.544767,,,-33.220833,primap,59.544767,primap,,,,,,,,,
MMR,2015,-27.846733,64.91886699999999,,,-27.846733,primap,64.91886699999999,primap,,,,,,,,,
MMR,2016,-27.092451,65.67314900000001,,,-27.092451,primap,65.67314900000001,primap,,,,,,,,,
MMR,2017,-22.216192,70.549409,,,-22.216192,primap,70.549409,primap,,,,,,,,,
MMR,2018,-27.937424,64.828176,,,-27.937424,primap,64.828176,primap,,,,,,,,,
MMR,2019,-28.007276,64.758324,,,-28.007276,primap,64.758324,primap,,,,,,,,,
MMR,2020,-25.848939,66.91666099999999,,,-25.848939,primap,66.91666099999999,primap,,,,,,,,,
MMR,2021,-26.62633,66.13927000000001,,,-26.62633,primap,66.13927000000001,primap,,,,,,,,,
MMR,2022,-26.033667,66.731933,,,-26.033667,primap,66.731933,primap,,,,,,,,,
MMR,2023,-26.87519,65.89041,,,-26.87519,primap,65.89041,primap,,,,,,,,,
MMR,2024,-25.948141,66.817459,,,-25.948141,primap,66.817459,primap,,,,,,,,,
MNE,1990,4.022232,5.6121506,3.51151,4.793159999999999,3.51151,unfccc,4.793159999999999,unfccc,,,,,,,,,3.51151
MNE,1991,4.0774997,6.012690800000001,3.62123,5.28017,3.62123,unfccc,5.28017,unfccc,,,,,,,,,
MNE,1992,2.8509202,4.3832251,2.63148,3.87595,2.63148,unfccc,3.87595,unfccc,,,,,,,,,
MNE,1993,.8800878,3.1049037,.7386699999999999,2.75908,.7386699999999999,unfccc,2.75908,unfccc,,,,,,,,,
MNE,1994,.74494921,2.4926967,.50495,2.26813,.50495,unfccc,2.26813,unfccc,,,,,,,,,
MNE,1995,.57214971,2.1977914,.57594,1.92569,.57594,unfccc,1.92569,unfccc,,,,,,,,,
MNE,1996,2.0795822,3.9115288,1.93048,3.51691,1.93048,unfccc,3.51691,unfccc,,,,,,,,,
MNE,1997,1.7831799,4.369196899999999,1.537,3.9343,1.537,unfccc,3.9343,unfccc,,,,,,,,,
MNE,1998,1.6676164,4.347083599999999,1.46277,4.00634,1.46277,unfccc,4.00634,unfccc,,,,,,,,,
MNE,1999,1.9575748,4.5805895,1.79897,4.228590000000001,1.79897,unfccc,4.228590000000001,unfccc,,,,,,,,,
MNE,2000,2.91617,4.984209,2.40716,4.472300000000001,2.40716,unfccc,4.472300000000001,unfccc,,,,,,,,,
MNE,2001,2.1201409,4.7097369,1.75898,4.162979999999999,1.75898,unfccc,4.162979999999999,unfccc,,,,,,,,,
MNE,2002,2.4853093,5.2509537,2.02031,4.61716,2.02031,unfccc,4.61716,unfccc,,,,,,,,,
MNE,2003,2.2872264,4.9321188,1.73173,4.31742,1.73173,unfccc,4.31742,unfccc,,,,,,,,,
MNE,2004,1.9967798,4.6606579,1.73284,4.244350000000001,1.73284,unfccc,4.244350000000001,unfccc,,,,,,,,,
MNE,2005,1.8724232,4.333500600000001,1.5041,3.74696,1.5041,unfccc,3.74696,unfccc,,,,,,,,,
MNE,2006,2.5503414,4.6628965,2.13954,4.005739999999999,2.13954,unfccc,4.005739999999999,unfccc,,,,,,,,,
MNE,2007,2.7560259,4.6305118,1.78224,4.02176,1.78224,unfccc,4.02176,unfccc,,,,,,,,,
MNE,2008,3.1357625,5.4290004,2.54231,4.73063,2.54231,unfccc,4.73063,unfccc,,,,,,,,,
MNE,2009,.50095059,3.3290548,.25006,2.91425,.25006,unfccc,2.91425,unfccc,,,,,,,,,
MNE,2010,1.7983755,4.3227312,1.57001,3.91516,1.57001,unfccc,3.91516,unfccc,,,,,,,,,
MNE,2011,3.6731873,4.3847195,1.79539,3.80177,1.79539,unfccc,3.80177,unfccc,,,,,,,,,
MNE,2012,1.8905627,3.9618243,1.10384,3.38039,1.10384,unfccc,3.38039,unfccc,,,,,,,,,
MNE,2013,1.188219,3.607689,.94141,3.21603,.94141,unfccc,3.21603,unfccc,,,,,,,,,
MNE,2014,.9675280900000001,3.4741538,.99718,3.17181,.99718,unfccc,3.17181,unfccc,,,,,,,,,
MNE,2015,1.3172344,3.6912572,1.36739,3.29464,1.36739,unfccc,3.29464,unfccc,,,,,,,,,
MNE,2016,1.1579971,3.527984,.9222400000000001,3.04723,.9222400000000001,unfccc,3.04723,unfccc,,,,,,,,,
MNE,2017,1.8506126,3.657783,1.11043,3.18031,1.11043,unfccc,3.18031,unfccc,,,,,,,,,
MNE,2018,1.4844395,3.9405671,1.05621,3.40612,1.05621,unfccc,3.40612,unfccc,,,,,,,,,
MNE,2019,1.3012657,3.8053611,1.03439,3.50455,1.03439,unfccc,3.50455,unfccc,,,,,,,,,
MNE,2020,1.3249723,3.6093174,1.05687,3.45135,1.05687,unfccc,3.45135,unfccc,,,,,,,,,
MNE,2021,1.1894568,3.4738018,.90834,3.44202,.90834,unfccc,3.44202,unfccc,,,,,,,,,
MNE,2022,1.294451,3.578796,1.00836,3.47094,1.00836,unfccc,3.47094,unfccc,1.00836,1.00836,,,,,,,
MNE,2023,1.2392184,3.5235635,,,,,,,1.038840307692311,1.038840307692311,,,,,,,
MNE,2024,1.1699157,3.4542607,,,,,,,1.069320615384619,1.069320615384619,,,,,,,
MNE,2025,,,,,,,,,1.099800923076927,1.099800923076927,,,,,,,
MNE,2026,,,,,,,,,1.130281230769235,1.130281230769235,,,,,,,
MNE,2027,,,,,,,,,1.160761538461543,1.160761538461543,,,,,,,
MNE,2028,,,,,,,,,1.191241846153851,1.191241846153851,,,,,,,
MNE,2029,,,,,,,,,1.221722153846159,1.221722153846159,,,,,,,
MNE,2030,,,,,,,,,1.252202461538467,1.252202461538467,,,,,,,
MNE,2031,,,,,,,,,1.282682769230775,1.282682769230775,,,,,,,
MNE,2032,,,,,,,,,1.313163076923075,1.313163076923075,,,,,,,
MNE,2033,,,,,,,,,1.343643384615383,1.343643384615383,,,,,,,
MNE,2034,,,,,,,,,1.374123692307691,1.374123692307691,,,,,,,
MNE,2035,,,,,,,,,1.404604,1.404604,1.404604,1.404604,,,,,
MNG,1990,-3.0768204,25.95037,-7.252565864305994,23.99956276976565,-7.252565864305994,unfccc,23.99956276976565,unfccc,,,,,,,,,
MNG,1991,-2.816934,26.568946,-7.283126567225007,24.69488363777407,-7.283126567225007,unfccc,24.69488363777407,unfccc,,,,,,,,,
MNG,1992,-6.215529,23.529041,-9.894394235220593,22.07848736748825,-9.894394235220593,unfccc,22.07848736748825,unfccc,,,,,,,,,
MNG,1993,-7.1248083,22.978452,-10.36966618551154,21.604722337909,-10.36966618551154,unfccc,21.604722337909,unfccc,,,,,,,,,
MNG,1994,-7.691322,22.770628,-10.80625878910255,21.15374580654759,-10.80625878910255,unfccc,21.15374580654759,unfccc,,,,,,,,,
MNG,1995,-7.8500482,22.970592,-10.1862457894745,21.71363614698299,-10.1862457894745,unfccc,21.71363614698299,unfccc,,,,,,,,,
MNG,1996,-4.1847421,25.899644,-8.99578786593913,22.9525214645776,-8.99578786593913,unfccc,22.9525214645776,unfccc,,,,,,,,,
MNG,1997,-2.7607419,26.58739,-9.517794198505383,22.30878628728603,-9.517794198505383,unfccc,22.30878628728603,unfccc,,,,,,,,,
MNG,1998,-2.6393084,25.97257,-9.222661432488692,22.72211842583407,-9.222661432488692,unfccc,22.72211842583407,unfccc,,,,,,,,,
MNG,1999,-1.6215167,26.254107,-7.707024565341415,24.12482777787033,-7.707024565341415,unfccc,24.12482777787033,unfccc,,,,,,,,,
MNG,2000,-3.6850115,23.454359,-8.893160480457126,22.87557854719602,-8.893160480457126,unfccc,22.87557854719602,unfccc,,,,,,,,,
MNG,2001,-7.1685602,20.479784,-12.53039536833738,19.23114655179334,-12.53039536833738,unfccc,19.23114655179334,unfccc,,,,,,,,,
MNG,2002,-8.064363699999999,20.092954,-13.29522606111888,18.46839545276249,-13.29522606111888,unfccc,18.46839545276249,unfccc,,,,,,,,,
MNG,2003,-7.652164200000001,21.014128,-13.00387034577055,18.73699432598952,-13.00387034577055,unfccc,18.73699432598952,unfccc,,,,,,,,,
MNG,2004,-6.4601219,22.715144,-10.88624326130364,20.86158603991276,-10.88624326130364,unfccc,20.86158603991276,unfccc,,,,,,,,,
MNG,2005,-6.6696893,23.014551,-10.90704842177015,20.84766944061944,-10.90704842177015,unfccc,20.84766944061944,unfccc,,,,,,,,,
MNG,2006,-3.9284687,25.871971,-8.493965345234269,23.26740073930038,-8.493965345234269,unfccc,23.26740073930038,unfccc,,,,,,,,,
MNG,2007,-2.6323566,27.284283,-6.990727886986985,24.77721757816257,-6.990727886986985,unfccc,24.77721757816257,unfccc,,,,,,,,,
MNG,2008,-1.8676585,28.165181,-6.921877977843913,24.85241359058613,-6.921877977843913,unfccc,24.85241359058613,unfccc,,,,,,,,,
MNG,2009,-1.0741824,29.074858,-6.129643545697149,25.65093218488762,-6.129643545697149,unfccc,25.65093218488762,unfccc,,,,,,,,,
MNG,2010,-3.5371021,26.728138,5.6,23.93176878773394,5.6,unfccc,23.93176878773394,unfccc,,,,,,,,,5.6
MNG,2011,-1.0049606,29.345481,-6.549908704820169,25.28964039003386,-6.549908704820169,unfccc,25.28964039003386,unfccc,,,,,,,,,
MNG,2012,2.7763004,33.211944,-3.635034063046509,28.26445036807247,-3.635034063046509,unfccc,28.26445036807247,unfccc,,,,,,,,,
MNG,2013,5.751506500000001,36.272353,1.11083817049334,32.98580193534222,1.11083817049334,unfccc,32.98580193534222,unfccc,,,,,,,,,
MNG,2014,7.7657478,38.371796,2.974281388284621,34.8816443055543,2.974281388284621,unfccc,34.8816443055543,unfccc,,,,,,,,,
MNG,2015,9.8597149,40.550965,3.818314880925525,35.67034868393517,3.818314880925525,unfccc,35.67034868393517,unfccc,,,,,,,,,
MNG,2016,11.757132,42.344636,6.33820617490447,38.16100303123017,6.33820617490447,unfccc,38.16100303123017,unfccc,,,,,,,,,
MNG,2017,14.732313,45.21607100000001,8.509485886966944,40.37803095753954,8.509485886966944,unfccc,40.37803095753954,unfccc,,,,,,,,,
MNG,2018,16.379767,46.759779,10.8944760144507,42.77319582462935,10.8944760144507,unfccc,42.77319582462935,unfccc,,,,,,,,,
MNG,2019,20.146005,50.422271,13.73094657845722,45.57520155755136,13.73094657845722,unfccc,45.57520155755136,unfccc,,,,,,,,,
MNG,2020,17.50907,47.68159,11.68895911440832,43.60477345151237,11.68895911440832,unfccc,43.60477345151237,unfccc,,,,,,,,,
MNG,2021,17.112517,47.440656,13.81654898391453,45.74001385749134,13.81654898391453,unfccc,45.74001385749134,unfccc,,,,,,,,,
MNG,2022,19.973109,50.301248,16.6036736962062,48.50910666640392,16.6036736962062,unfccc,48.50910666640392,unfccc,16.6036736962062,16.6036736962062,,,,,,,
MNG,2023,22.539382,52.867521,,,,,,,17.95227227312535,18.17727227312525,,,,,,,
MNG,2024,23.011481,53.33962,,,,,,,19.30087085004425,19.75087085004407,,,,,,,
MNG,2025,,,,,,,,,20.64946942696315,21.32446942696288,,,,,,,
MNG,2026,,,,,,,,,21.99806800388205,22.89806800388169,,,,,,,
MNG,2027,,,,,,,,,23.34666658080096,24.47166658080096,,,,,,,
MNG,2028,,,,,,,,,24.69526515771986,26.04526515771977,,,,,,,
MNG,2029,,,,,,,,,26.04386373463876,27.61886373463858,,,,,,,
MNG,2030,,,,,,,,,27.39246231155779,29.19246231155779,,,,,27.39246231155779,29.19246231155779,
MNG,2031,,,,,,,,,27.65396984924621,29.87396984924635,,,,,,,
MNG,2032,,,,,,,,,27.91547738693464,30.55547738693463,,,,,,,
MNG,2033,,,,,,,,,28.17698492462307,31.23698492462313,,,,,,,
MNG,2034,,,,,,,,,28.4384924623115,31.91849246231163,,,,,,,
MNG,2035,,,,,,,,,28.7,32.6,28.7,32.6,,,,,
MOZ,2020,73.58060499999999,40.41498,91.3,30.6,91.3,unfccc,30.6,unfccc,91.3,91.3,,,,,,,91.3
MRT,1990,3.7085028,4.2016967,,,3.7085028,primap,4.2016967,primap,,,,,,,,,
MRT,1991,4.0210717,4.4368003,,,4.0210717,primap,4.4368003,primap,,,,,,,,,
MRT,1992,4.1598255,4.498088800000001,,,4.1598255,primap,4.498088800000001,primap,,,,,,,,,
MRT,1993,4.427201699999999,4.687999799999999,,,4.427201699999999,primap,4.687999799999999,primap,,,,,,,,,
MRT,1994,4.559022,4.7423548,,,4.559022,primap,4.7423548,primap,,,,,,,,,
MRT,1995,4.813882400000001,4.9197498,3.580545489,4.329856589,4.813882400000001,primap,4.9197498,primap,,,,,,,,,
MRT,1996,4.9040501,5.1231489,,,4.9040501,primap,5.1231489,primap,,,,,,,,,
MRT,1997,4.9444029,5.2767329,,,4.9444029,primap,5.2767329,primap,,,,,,,,,
MRT,1998,4.9392101,5.3847715,,,4.9392101,primap,5.3847715,primap,,,,,,,,,
MRT,1999,5.1436204,5.702413099999999,,,5.1436204,primap,5.702413099999999,primap,,,,,,,,,
MRT,2000,5.1262282,5.7982522,5.6243819,6.9438457,5.1262282,primap,5.7982522,primap,,,,,,,,,
MRT,2001,5.469061,6.0967356,,,5.469061,primap,6.0967356,primap,,,,,,,,,
MRT,2002,5.764178100000001,6.3475032,,,5.764178100000001,primap,6.3475032,primap,,,,,,,,,
MRT,2003,6.027768500000001,6.5667441,,,6.027768500000001,primap,6.5667441,primap,,,,,,,,,
MRT,2004,6.176592899999999,6.6712191,,,6.176592899999999,primap,6.6712191,primap,,,,,,,,,
MRT,2005,6.440651300000001,6.8909281,,,6.440651300000001,primap,6.8909281,primap,,,,,,,,,
MRT,2006,6.7343411,7.1402684,,,6.7343411,primap,7.1402684,primap,,,,,,,,,
MRT,2007,6.9152522,7.2768301,,,6.9152522,primap,7.2768301,primap,,,,,,,,,
MRT,2008,6.7794834,7.0967119,,,6.7794834,primap,7.0967119,primap,,,,,,,,,
MRT,2009,7.4765736,7.7494526,,,7.4765736,primap,7.7494526,primap,,,,,,,,,
MRT,2010,7.858537500000001,8.087067100000001,,,7.858537500000001,primap,8.087067100000001,primap,,,,,,,,,
MRT,2011,7.8902599,8.341400200000001,,,7.8902599,primap,8.341400200000001,primap,,,,,,,,,
MRT,2012,8.0927639,8.766515,,,8.0927639,primap,8.766515,primap,,,,,,,,,
MRT,2013,7.7301529,8.446956500000001,,,7.7301529,primap,8.446956500000001,primap,,,,,,,,,
MRT,2014,8.2155317,8.9753878,,,8.2155317,primap,8.9753878,primap,,,,,,,,,
MRT,2015,8.706108500000001,9.509017099999999,,,8.706108500000001,primap,9.509017099999999,primap,,,,,,,,,
MRT,2016,8.6873156,9.375041600000001,,,8.6873156,primap,9.375041600000001,primap,,,,,,,,,
MRT,2017,9.778030100000001,10.350574,,,9.778030100000001,primap,10.350574,primap,,,,,,,,,
